name,restaurant,category,calories,carbs,fat
Cinnamon Twists,Taco Bell,Sides,170,26,7
Classic Limeade Sparkler 16 oz,Taco Bell,Drinks,150,39,0
Classic Limeade Sparkler 20 oz,Taco Bell,Drinks,230,60,0
Crispy Potato Soft Taco,Taco Bell,Tacos,270,31,13
Crispy Potato Soft Taco,Taco Bell,Tacos,270,31,13
Crunchwrap Supreme®,Taco Bell,Mexican Food,540,71,21
Crunchy Taco,Taco Bell,Tacos,170,12,10
Crunchy Taco,Taco Bell,Tacos,170,12,10
Crunchy Taco Supreme®,Taco Bell,Tacos,200,15,12
Doritos® Locos Tacos,Taco Bell,Tacos,170,13,9
Doritos® Locos Tacos Supreme,Taco Bell,Tacos,200,15,11
Double Decker® Taco,Taco Bell,Tacos,320,37,14
DOUBLE DECKER® Taco Supreme®,Taco Bell,Tacos,350,40,16
Enchirito® – Chicken,Taco Bell,Mexican Food,340,32,14
Enchirito® – Steak,Taco Bell,Mexican Food,330,32,14
Enchirito® – Beef,Taco Bell,Mexican Food,360,34,17
Express Taco Salad w/ Chips,Taco Bell,Salads,580,59,29
Express Taco Salad w/ Chips,Taco Bell,Salads,580,59,29
Fiesta Taco Salad-Beef,Taco Bell,Salads,780,74,42
Fiesta Taco Salad-Chicken,Taco Bell,Salads,730,70,35
Fiesta Taco Salad-Steak,Taco Bell,Salads,720,70,36
Fresco Bean Burrito,Taco Bell,Burritos,350,57,9
Fresco Bean Burrito,Taco Bell,Burritos,350,57,9
Fresco Burrito Supreme® – Chicken,Taco Bell,Burritos,350,50,8
Fresco Burrito Supreme® – Steak,Taco Bell,Burritos,340,50,9
Fresco Chicken Soft Taco,Taco Bell,Tacos,150,18,3.5
Fresco Chicken Soft Taco,Taco Bell,Tacos,150,18,3.5
Fresco Crunchy Taco,Taco Bell,Tacos,150,13,8
Fresco Crunchy Taco,Taco Bell,Tacos,150,13,8
Fresco Grilled Steak Soft Taco,Taco Bell,Tacos,150,19,4
Fresco Soft Taco,Taco Bell,Tacos,180,20,7
Gordita Supreme® – Chicken,Taco Bell,Mexican Food,270,29,10
Gordita Supreme® – Steak,Taco Bell,Mexican Food,270,29,11
Gordita Supreme® – Beef,Taco Bell,Mexican Food,300,31,14
Grilled Chicken Burrito,Taco Bell,Burritos,430,48,18
Grilled Steak Soft Taco,Taco Bell,Tacos,250,19,14
Mango Strawberry Frutista Freeze®,Taco Bell,Drinks,300,75,0
Mango Strawberry Frutista Freeze® 16 oz,Taco Bell,Drinks,250,62,0
Mexican Pizza,Taco Bell,Mexican Food,540,47,31
Mexican Rice,Taco Bell,Sides,120,20,3.5
MexiMelt®,Taco Bell,Mexican Food,270,21,14
Nachos,Taco Bell,Mexican Food,330,31,20
Nachos BellGrande®,Taco Bell,Mexican Food,780,79,43
Nachos Supreme,Taco Bell,Mexican Food,440,42,25
Pintos n Cheese,Taco Bell,Sides,180,20,7
Soft Taco Supreme® – Beef,Taco Bell,Tacos,230,22,11
Soft Taco-Beef,Taco Bell,Tacos,200,19,9
Soft Taco-Beef,Taco Bell,Tacos,200,19,9
Steak Quesadilla,Taco Bell,Mexican Food,520,41,28
Strawberry Frutista Freeze®,Taco Bell,Drinks,280,70,0
Strawberry Frutista Freeze® 16 oz,Taco Bell,Drinks,230,57,0
Tostada,Taco Bell,Mexican Food,250,30,10
Volcano Burrito,Taco Bell,Burritos,780,80,41
Volcano Nachos,Taco Bell,Mexican Food,990,89,61
Volcano Nachos,Taco Bell,Mexican Food,990,89,61
Volcano Taco,Taco Bell,Tacos,230,14,16
XXL Grilled Stuft Burrito – Beef,Taco Bell,Burritos,880,95,42
XXL Grilled Stuft Burrito – Chicken,Taco Bell,Burritos,840,92,35
XXL Grilled Stuft Burrito – Steak,Taco Bell,Burritos,820,92,36
Bacon Egg Burrito,Taco Bueno,Breakfast Tacos,490,36,26
Bacon Egg Quesadilla,Taco Bueno,Breakfast,910,51,59
Bacon Egg Taco,Taco Bueno,Breakfast Tacos,240,18,13
BC Chicken Fajita Taco With Pico De Gallo (no cheese),Taco Bueno,Tacos,190,20,6
BC Chicken Tortilla Soup- Bowl Without Tortilla Strips and cheese,Taco Bueno,Soups,148,11,6
BC Chicken Tortilla Soup- Cup Without Tortilla Strips and cheese,Taco Bueno,Soups,60,7,2
BC Crispy Beef Taco With Pico De Gallo (no cheese),Taco Bueno,Tacos,170,12,9
BC Crispy Chicken Taco With Pico De Gallo (no cheese),Taco Bueno,Tacos,150,12,6
BC Soft Beef Taco With Pico De Gallo (no cheese),Taco Bueno,Tacos,200,19,9
BC Soft Chicken Taco With Pico De Gallo (no cheese),Taco Bueno,Tacos,180,19,6
BC Steak Fajita Taco With Pico De Gallo (no cheese),Taco Bueno,Tacos,210,21,9
BC Vegetarian Black Bean Burrito Without Sour Cream and cheese,Taco Bueno,Burritos,440,71,10
Bean Burrito,Taco Bueno,Burritos,604,67,29
Beef Big Ol’ Burrito (B.O.B.™),Taco Bueno,Burritos,772,57,46
Beef Bueno Chilada®,Taco Bueno,Entrees,523,42,32
Beef Burrito,Taco Bueno,Burritos,510,41,29
Beef Crispy Taco,Taco Bueno,Tacos,210,12,12
Beef Muchaco®,Taco Bueno,Mexican Food,496,49,25
Beef Mucho Nachos®,Taco Bueno,Mexican Food,1567,127,97
Beef Nacho Salad,Taco Bueno,Salads,759,58,48
Beef Potato Burrito,Taco Bueno,Burritos,358,32,21
Beef Quesadilla,Taco Bueno,Mexican Food,823,49,51
Beef Soft Taco,Taco Bueno,Tacos,245,18,14
Beef Taco Rollup™,Taco Bueno,Tacos,190,18,9
Beef Taco Rollup™,Taco Bueno,Kid's Meals,190,18,9
Beef Taco Salad,Taco Bueno,Salads,1043,58,75
Black Bean Burrito,Taco Bueno,Burritos,490,70,15
Black Beans – Platter Portion,Taco Bueno,Sides,90,18,0
Black Beans – Side Portion,Taco Bueno,Sides,180,36,0
Cheese Nachos,Taco Bueno,Mexican Food,572,47,35
Cheese Quesadilla,Taco Bueno,Mexican Food,709,48,42
Cheesecake Chimichanga,Taco Bueno,Desserts,210,24,11
Chicken Big Ol’ Burrito (B.O.B.™),Taco Bueno,Burritos,607,53,30
Chicken Bueno Chilada®,Taco Bueno,Entrees,477,43,26
Chicken Crispy Taco,Taco Bueno,Tacos,170,12,9
Chicken Muchaco®,Taco Bueno,Mexican Food,387,40,18
Chicken Mucho Nachos®,Taco Bueno,Mexican Food,1505,128,90
Chicken Nacho Salad,Taco Bueno,Salads,713,59,43
Chicken Potato Burrito,Taco Bueno,Burritos,327,33,18
Chicken Quesadilla,Taco Bueno,Mexican Food,761,50,44
Chicken Soft Taco,Taco Bueno,Tacos,184,19,8
Chicken Taco Rollup™,Taco Bueno,Tacos,180,18,7
Chicken Taco Rollup™,Taco Bueno,Kid's Meals,180,18,7
Chicken Taco Salad,Taco Bueno,Salads,838,53,57
Chicken Tortilla Soup – Bowl,Taco Bueno,Soups,237,19,11
Chicken Tortilla Soup – Cup,Taco Bueno,Soups,117,11,6
Cilantro Lime Rice – Platter Portion,Taco Bueno,Sides,140,31.5,0.25
Cilantro Lime Rice – Side Portion,Taco Bueno,Sides,280,63,0.5
Combination Burrito,Taco Bueno,Burritos,564,54,29
Flame-Grilled Chicken Fajita Taco,Taco Bueno,Tacos,210,19,8
Flame-Grilled Steak Fajita Taco,Taco Bueno,Tacos,230,20,11
Kids Cheese Quesadilla,Taco Bueno,Mexican Food,219,23,11
Kids Cheese Quesadilla,Taco Bueno,Kid's Meals,219,23,11
Meat Lovers Burrito,Taco Bueno,Breakfast Tacos,560,37,32
Meat Lovers Taco,Taco Bueno,Breakfast Tacos,310,19,20
Mexican Rice,Taco Bueno,Sides,469,83,12
MexiDips & Chips®,Taco Bueno,Sides,1086,105,62
Mini Cheese Quesadilla,Taco Bueno,Mexican Food,274,23,15
Muchaco Without Cheddar Cheese,Taco Bueno,Mexican Food,457,49,22
Muchaco Without Cheddar Cheese,Taco Bueno,Mexican Food,348,39,14
Muchaco Without Refried Beans,Taco Bueno,Mexican Food,392,38,20
Party Burrito®,Taco Bueno,Burritos,374,43,18
Party Burrito®,Taco Bueno,Kid's Meals,374,43,18
Party Taco®,Taco Bueno,Tacos,143,5,10
Party Taco®,Taco Bueno,Kid's Meals,143,5,10
Potato Egg Burrito,Taco Bueno,Breakfast Tacos,460,47,22
Potato Egg Taco,Taco Bueno,Breakfast Tacos,230,24,10
Potato Stix,Taco Bueno,Breakfast Tacos,280,18,22
Queso,Taco Bueno,Sides,279,10,21
Refried Beans,Taco Bueno,Sides,634,60,34
Sausage Egg Burrito,Taco Bueno,Breakfast Tacos,440,37,23
Sausage Egg Taco,Taco Bueno,Breakfast Tacos,250,19,15
Small Mexican Rice (Available only with Platters),Taco Bueno,Sides,235,41,6
Small Refried Beans (Available only with Platters),Taco Bueno,Sides,317,30,17
Strawberry,Taco Bueno,Shakes,195,51,0
Strawberry,Taco Bueno,Shakes,325,85,0
Strawberry Smoothie,Taco Bueno,Kid's Meals,130,34,0
